schema_version	member_contract_id	action_class_id	outcome_count	source_statuses	allowed_route_ids	route_set_semantics	premise_class	allowed_call_kinds	source_preservation_rule	all_outcomes_zero_call	explicit_zero_traffic	stored_borrow_mode	exclusion_kind	od4_applicability	unknown_length_applicability	action_class_disposition	member_declaration_sha256	exact_registry_sha256	route_registry_sha256	classifier_evidence_status	member_action_row_sha256
privileged-basis-exact-derivation-v1	DENSE-FIXED-MAP	PRODUCER	2	REQUIRED_IN_LOCK	CALLABLE-PRODUCER,CORE-EMPTY-CARRIER,CORE-REPLACE,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	PRODUCER	CALLABLE-PRODUCER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	9bc722a656d3cd10d60165ab34acef63662aa08e5da668699a141bf3be0a6dfd	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	41f0f9f788b1ac61743a065ca2b376e00ba2ddd3f65d3db5923abfbd4c6beebf
privileged-basis-exact-derivation-v1	DENSE-FIXED-VIEW	BORROW	1	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	2e60e7099ab63d953378ef5839eef7de213591b7829d89c2e7b2866e07b1c045	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	68f713161e88e91d68c90a1d1213c158b212e86582f1124d54006174e61e7006
privileged-basis-exact-derivation-v1	DENSE-FRESH-CLONE	CLONE_BUILD	8	REQUIRED_IN_LOCK	CALLABLE-CLONE,CORE-EMPTY-CARRIER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CLONE	CALLABLE-CLONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	393414d71ae9612515702c22b579f6ebc2598cce915d87101a5459cf79fcbc00	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	c9039e53da27815cab1c9c1b518c7999b47a6433c9a23e9e41a20e288755411b
privileged-basis-exact-derivation-v1	DENSE-HASH-TRAVERSAL	READ_BEHAVIOR	2	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-PARTITION-BORROW,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	9322db75cc6db376577f48ac280b4a0640206aed41a25ae6fef79b1b8c1b1690	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	e9e33005c2fb0a9a20b97f122598efc437bf1b56e817173946787de3fd9d086f
privileged-basis-exact-derivation-v1	DENSE-INDEX-SHARED	BORROW	2	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	STATIC_INDEX	CALLABLE-USER	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	d7c1b9da4bb98d6c8a29fa404a0b730e72913d7907ed13b4f8a0857428db4014	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	bb2dc9e28f32fc66296beaa39d6d08aa2de542a8a3223c031dbbb67bdc4268e4
privileged-basis-exact-derivation-v1	DENSE-INDEX-UNIQ	BORROW	2	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	STATIC_INDEX	CALLABLE-USER	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	5dfc5f6ece0c09f909a16924b7fdc6415d473b488b5dbf0fac8a0327fafb6260	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	82d113ac691d81ee011ecc926b10e143d09ffd4036eff9fdd08882dc073d7821
privileged-basis-exact-derivation-v1	DENSE-INIT-AUTHORITY-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-STATIC-REJECTION	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	STATIC_REJECTION	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	f5297a7fd08e501710be083aecbdda4e43793f94fbdb11896b58eef3805b56d8	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	bdd6b07f39cafa4f3d91bc5bf96c0e970b5cf3002968346ba33610453eb3c6cb
privileged-basis-exact-derivation-v1	DENSE-INIT-CLONE	CLONE_BUILD	4	REQUIRED_IN_LOCK	CALLABLE-CLONE,CORE-EMPTY-CARRIER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CLONE	CALLABLE-CLONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	d6a26dd3fd66652bdc79c2d8617af6e4f71277a35dcfc2038ccd5922ced14541	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	dc4e10b01ee15e737fcc3cc4ec5d93252dda161e9d0db914014794ef69cdd2c4
privileged-basis-exact-derivation-v1	DENSE-INIT-COPY	COPY	3	REQUIRED_IN_LOCK	CORE-COPY,CORE-PARTITION-BORROW,CORE-TYPED-PLACE,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CORE_COPY	CORE-COPY	SOURCE_REMAINS_FULL_DESTINATION_ONLY_CHANGES	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	76053df5beeb950fa2d809eeec6fccb2c2286fb08cecfe7e6bc0755142c74482	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	0461194d6960077721e70d2d14e405d05d1a76539c2d0c42716bd02a1b2442b0
privileged-basis-exact-derivation-v1	DENSE-INSERT	MOVE_GROW	8	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	10009a2f55b8883048d83ed35260fb091978e15e122fdfeef3f4851b6d722f8f	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	41fb5f7746328573a8ceab440878f023a720e5d3fa3f3c381cb8c57b1ac82586
privileged-basis-exact-derivation-v1	DENSE-INSERT-UNIQ	MOVE_GROW	8	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	158134863f10e20e015a2a5f208a718bdecf89ef25640269b26bce025ab8a9e8	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	0d8d485e7a0544ded8c86f59d4b757ab1f8ad8f87e03c178e052b609f69c8cf3
privileged-basis-exact-derivation-v1	DENSE-INTO-BOXED	REALLOCATE	3	REQUIRED_IN_LOCK	CORE-REPACKAGE-FULL-STORAGE,CORE-RESHAPE-PARTITION,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	98ece4780d7a023cdc47489113e65e3060238b8eb882c745e3687fe8f24320e6	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	50eaf164c0a8dd57aee34387c8f1f386123a518a5b7f688c57830b647f9ee8a8
privileged-basis-exact-derivation-v1	DENSE-INTO-FLATTENED	RESHAPE	2	REQUIRED_IN_LOCK	CORE-RESHAPE-PARTITION,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SAME_CARRIER_SAME_BYTES_OLD_PARTITION_RETIRED	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	64a4d18b6c24fb360f7d6cb7cfb98f17227fda458e307491fca146c09926096a	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	e06b4fe70f00c580274bd8fe28f745fe3c46f2b7e9c43a8f02acdb3149d108dc
privileged-basis-exact-derivation-v1	DENSE-INTO-OWNER	ADOPT	1	REQUIRED_IN_LOCK	CORE-REPACKAGE-FULL-STORAGE,CORE-RESHAPE-PARTITION,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SAME_FULL_STORAGE_ROOT_AND_PAYLOAD_IDENTITY	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c42e7f1e50a829dcfa0721116baff822699dc0fd81e4b2c6eed42bf4e6a60b08	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	63423d336f15a06096ba12a74f99b1f39a2379809f388398b9e0464ba6b3ed38
privileged-basis-exact-derivation-v1	DENSE-ITER-OWN	ITER	5	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,CORE-TAKE-PUT,PROTOCOL-CURSOR-OWN,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	83908d5cf1e7cfe629e7c66a9a690fb27c03cfdd53f7ffe339bef76fc3c497f1	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	95b84000bea30dd2d602234a40555687fed8a0d5045c8872ef72c6e17ad2fc5f
privileged-basis-exact-derivation-v1	DENSE-ITER-SHARED	ITER	4	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,PROTOCOL-CURSOR-SHARED,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c74cf2b5502cab793338a9b390e093bbc62be801e7ab1dff4866b5434ef19227	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	7ea1bdc066a8020a321209ce7edc0828a30b9840ec9a50ba9679f103311621b5
privileged-basis-exact-derivation-v1	DENSE-ITER-UNIQ	ITER	4	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,PROTOCOL-CURSOR-UNIQ,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	f23b453ff3e09d1d93ef4bf4db017e2024eb9f33ca1e237f7f5be2fbd4aa24ca	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	5f94862dc55e5460d3ec560bbdbd48df7520c78ac9d43e09bd4da4d9cd01282e
privileged-basis-exact-derivation-v1	DENSE-JOIN	CLONE_BUILD	4	REQUIRED_IN_LOCK	CALLABLE-CLONE,CORE-EMPTY-CARRIER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CLONE	CALLABLE-CLONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	d99ab0fff0e06a0b080d0afd3919a7f6f849dd14bbc2b0b5d3b18fe1dd0e1fd7	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	60a72ac5881fb7b0e933ea5dec98634f69443eaf9404919da754a6f0a48787ac
privileged-basis-exact-derivation-v1	DENSE-LAZY-DRAIN-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-POLICY-CONDITIONAL	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	OWNER_POLICY_UNRESOLVED	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	49d0a77c7ace685e979be96e7310ffda984d3c2f2227dfb40e9ac81c6fe9d269	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	2bdd7ee75fe61548d1c312eacff57ebb817f49553cdb8b80e9cb66baaa8d11a7
privileged-basis-exact-derivation-v1	DENSE-LAZY-EXTRACT-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-POLICY-CONDITIONAL	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	OWNER_POLICY_UNRESOLVED	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	9412a3d5a4e092244e5926c6045ccc59d981c1cf70619297deffd771a387a1e3	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	93e5d368cf4577ae37d7d868982f4d4d5a661f1b636cbc78bcb6b1b01a08a9ab
privileged-basis-exact-derivation-v1	DENSE-LAZY-SPLICE-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-POLICY-CONDITIONAL	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	OWNER_POLICY_UNRESOLVED	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	33536820bd92139ab1c63dbeb9b7ecf6e917f7349ae72b3cc6d820f2f94b5eaf	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	26164283646994cf3d9c63cabc8b3595b5f418923fa5f4039ae6a97901ead20e
privileged-basis-exact-derivation-v1	DENSE-LEN-AUTHORITY-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-STATIC-REJECTION	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	STATIC_REJECTION	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	b667d5b428245807ba30801776622c638cb24327716123ce419bb89007328842	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	ac456fc0eb45685915cfe2e971c970f71eff310c274338f710c08d907f8e5c12
privileged-basis-exact-derivation-v1	DENSE-META	META	1	REQUIRED_IN_LOCK	PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	69ae194548ce4ec020fe8850cbba2c932f968022baac540a97de774abe3fd5c5	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	67d177f82acfff7a4ff7636bfc1c47b7a218e1c395b394c18cb98af52dd2c425
privileged-basis-exact-derivation-v1	DENSE-NEW	EMPTY	1	REQUIRED_IN_LOCK	CORE-EMPTY-CARRIER,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	f1efedeade3b0d060ace180a2361bc73740c418781d07f324023baf7628594d2	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	df02428527ac75c0b55efdbe5af6979aaf4997063db83562f6469a8d6fa8be7f
privileged-basis-exact-derivation-v1	DENSE-OWNER-VIEW	BORROW	3	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	66749f6fb0a34d61b3fae85017f823c5f23abd20c77a205054652d9cfcb613d6	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	8ac06b5513f396cb330e70508b38a7cc31ef22d90959ecffa755227148b768a8
privileged-basis-exact-derivation-v1	DENSE-POP	REMOVE_MOVE	2	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c13783caeba07af1541e3b6cbb5ffe20dc4e283381fc75fa403c6f2f610f3fd2	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	1552aad3c965e34219173c598d59120e979cf944040b62a59c0f7c761eac4b68
privileged-basis-exact-derivation-v1	DENSE-POP-IF	CALLABLE_COMPACT	4	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	61128cffe7bb3f34bf8f12f7a42a81ecf26850ef6d9b7119c18341f1d58a0e62	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b167648361a3ac4fa2430a42f03ee531d12cfa6d2918654521dadb1bf3763d55
