subject_kind	subject_identity	parent_evidence_identity	cluster_id	evidence_kind	target_id	target_ordinal	terminal_disposition	member_contract_ids	required_predecessor_family_ids	required_predecessor_gate_stage_ids	blocked_claims	target_authority	member_authority
DIRECT_EVIDENCE	1fc11647048018a606f0c85e3a0fd48d176441fe03a592a3cd80dce110325ac0	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	959e2c57df7c6077b16bd1b07c7fbf7b915c048700c63dbbcc25fa586b745ca0	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	959e2c57df7c6077b16bd1b07c7fbf7b915c048700c63dbbcc25fa586b745ca0	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	f477380d301293fb9eb6bc8b204ef91e2ef774fc4ff98e5e85f6a3a5c7c9c167	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	f477380d301293fb9eb6bc8b204ef91e2ef774fc4ff98e5e85f6a3a5c7c9c167	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	de6c36d1a81e63ec7763d03ff5a347ffa32c5da4eae1ed2d73bee61e368544ea	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SHARED;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	de6c36d1a81e63ec7763d03ff5a347ffa32c5da4eae1ed2d73bee61e368544ea	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	4f8707808165ce985602b45b93a73575f2ebfbb441c5887270ff1157c9ed1cad	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	4f8707808165ce985602b45b93a73575f2ebfbb441c5887270ff1157c9ed1cad	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bfb7e34e9bda7008c4c704f2161a6e94def2010fd68673cc311879abba5e9c54	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bfb7e34e9bda7008c4c704f2161a6e94def2010fd68673cc311879abba5e9c54	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	17f9d52bfdaf5522cde3116193f3624c79fae646cf09f86603feac457b11a9d1	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	17f9d52bfdaf5522cde3116193f3624c79fae646cf09f86603feac457b11a9d1	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	2fb90620272edc4301c3d036aa2da0c429d96d152ef2cb773fef7a72e37fe928	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-RECURSIVE	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-RECURSIVE;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	2fb90620272edc4301c3d036aa2da0c429d96d152ef2cb773fef7a72e37fe928	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	c58474b8b24090a5b1bc0360ac05dd2cf05c4bc6b54c12b13973cb43305797a7	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	NONE	NONE	F-SHARED;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	c58474b8b24090a5b1bc0360ac05dd2cf05c4bc6b54c12b13973cb43305797a7	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	ff753abd458f6947c2798530474ed8d675592a579e074acd6ce47d36c964be21	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	ff753abd458f6947c2798530474ed8d675592a579e074acd6ce47d36c964be21	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bc6dbd30f345726c716eb42c9471fa477154a29b9d728f9abfbb396d9d210785	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bc6dbd30f345726c716eb42c9471fa477154a29b9d728f9abfbb396d9d210785	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	c8246c0eeb60021cc539372de867b609ab4848fda9e11bd4cefaa5569204ad32	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-SHARED	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-SHARED;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	c8246c0eeb60021cc539372de867b609ab4848fda9e11bd4cefaa5569204ad32	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	61220c5021f46f86ce7f811b2f1b768a1b18f502e8e39c079302e5990f98ac76	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	61220c5021f46f86ce7f811b2f1b768a1b18f502e8e39c079302e5990f98ac76	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	777b19d3b863de754093f8dac08900ff4a3a45c632f3fc936e773f64a78f94ff	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	777b19d3b863de754093f8dac08900ff4a3a45c632f3fc936e773f64a78f94ff	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	7168cd47777afc59448c7d9da8e2e936237a9ebed2b28fe4d4fb5df112d24bfd	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	7168cd47777afc59448c7d9da8e2e936237a9ebed2b28fe4d4fb5df112d24bfd	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	1041af93ce4353d83386da0c650fe139da71a4b10e6e922347f935554537c5ba	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	1041af93ce4353d83386da0c650fe139da71a4b10e6e922347f935554537c5ba	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	858541b13b65c2e2f22e804b2319f9bc865d64445e2b5e18b5db76a1340fc5b5	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	858541b13b65c2e2f22e804b2319f9bc865d64445e2b5e18b5db76a1340fc5b5	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	fef09ba3c209679eedec0c93c700b60ddfedc76dde679d114704b5886a5f439f	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	fef09ba3c209679eedec0c93c700b60ddfedc76dde679d114704b5886a5f439f	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	86a7bb350031c39d73e00422b2936ffe8866ebd48cc264be8a04c31cb05743ef	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	86a7bb350031c39d73e00422b2936ffe8866ebd48cc264be8a04c31cb05743ef	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	484774002955ae9734e9d9e2324083b3363610be7afda662d7602f426a895af4	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	484774002955ae9734e9d9e2324083b3363610be7afda662d7602f426a895af4	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	6daa475ebe9344aa131b59a1470d0ec20f317c30e0db01db7ef88f8462ea29ed	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-TEXT	1	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE	NONE	F-TEXT;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	6daa475ebe9344aa131b59a1470d0ec20f317c30e0db01db7ef88f8462ea29ed	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	8abaaa83c8f76d719864727a12583b6355c760cc48f9ffcae1c0f8cd0b8dfe1a	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	8abaaa83c8f76d719864727a12583b6355c760cc48f9ffcae1c0f8cd0b8dfe1a	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bd6ece433595d7ab9b7bde185e8f7a018832ceae211061c118877927baa322ad	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	bd6ece433595d7ab9b7bde185e8f7a018832ceae211061c118877927baa322ad	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	5ae2a48a241b0c26efde1a74a49657f0814ef2bc99d7889896ffdbfafb8d210e	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	5ae2a48a241b0c26efde1a74a49657f0814ef2bc99d7889896ffdbfafb8d210e	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	GATE-CONVERSION-CROSS-FAMILY	2	EXCLUDED_BLOCKS_CLAIM	NONE	F-DENSE,F-RECURSIVE,F-TEXT,F-SHARED	NONE	GATE-CONVERSION-CROSS-FAMILY;CLUSTER:TRAIT-CONVERT-01;COMPLETE-SYSTEMS-FLOOR	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
DIRECT_EVIDENCE	2b69777a21339277096c9d15ad72fb9f12a9956353df4d9cbd2b8c341467d95d	NONE	TRAIT-CONVERT-01	CONCRETE_TRAIT_IMPL	F-DENSE	1	REFINED_IN_LOCK	DENSE-CONVERT	NONE	NONE	NONE	EXACT_IMPL_KEY_TO_FROZEN_TOPOLOGY_ROUTE_AND_OPERATION_GATE	EXACT_TRAIT_PATH_AND_IMPLEMENTER_GRAMMAR
